1141,0.022980194269832,0.973652047304404,0.00112339502882003,0.00204587102529879,0.000198492371645323
2039,1.46764590353562E-05,0.138826836013115,0.00911315184958101,0.845397406031201,0.00664792964706822
1176,2.83162015415802E-07,0.000145929453647366,2.37978765671572E-05,0.00151388868544106,0.998316100822329
1245,3.3216152963036E-08,0.000117998753429066,1.29711306609939E-06,0.99980036372251,8.03071948418986E-05
852,1.52427012257956E-06,0.00214849007542721,7.01256732400334E-06,0.651834783549807,0.346008189537319
778,0.000870080153293792,0.848693072464914,0.0219231737876646,0.128379181424041,0.000134492170086753
1407,0.000130059165959558,0.982485610686573,0.0124315428027156,0.00495013641865982,2.65092609162091E-06
67,9.37282270591222E-08,9.39984230972266E-06,7.95249118372193E-08,6.8154229421585E-05,0.99992227267513
278,2.46317421869096E-07,0.0106650750674725,0.0037160830488236,0.985574651212022,4.39443542600743E-05
2382,0.0002513269798894,0.889195431504548,0.0204044852037353,0.0896980142060956,0.000450742105731201
1585,0.0804411298884282,0.912657911064909,1.90798643528618E-05,0.00134502386704585,0.00553685531526395
1354,2.25812601121985E-07,0.000656561847778834,3.8217526379672E-06,0.998878165962026,0.000461224624955889
1648,1.38112375394036E-08,1.90673328993834E-06,1.90066820906731E-09,7.02338384988926E-06,0.999991054170954
2391,2.4301046130286E-08,8.83189231449383E-07,2.54594273497568E-08,1.76749134463253E-05,0.999981392136849
745,1.16418075842526E-06,0.00470965623433916,0.000120707531099897,0.990845099481913,0.0043233725718892
426,1.18481767634888E-07,2.44793070991995E-06,1.30097656895556E-07,6.37480411945665E-05,0.999933555448671
2141,0.000818847640799082,0.997362034079376,0.000581320573523647,0.00120930945674822,2.84882495536411E-05
2072,0.0871858760725941,0.178918797001323,2.66758575383683E-05,0.0588652190903697,0.675003431978175
2176,8.44164837429177E-08,1.30068750377797E-05,1.29234035405061E-08,8.59078532032125E-05,0.999900987931872
456,2.00093615435759E-05,0.967832003126564,0.0192229805791854,0.0126776431360715,0.000247363796634964
2377,1.94777947850634E-06,0.0707244034784001,0.237873410538748,0.689535305579394,0.00186493262397879
380,9.56822596358222E-06,0.00783182203503468,2.13473623017347E-06,0.00486955636763944,0.987286918635132
2587,3.32409553748969E-08,2.92476385502198E-06,7.3021268761484E-08,0.000117396718525286,0.999879572255396
2385,0.733472156706291,0.266524105382249,1.38733539352966E-06,8.87593923307894E-07,1.46298214299607E-06
