11573,0.000000,1.000000
11574,0.000000,1.000000
11575,0.000000,1.000000
11577,0.000000,1.000000
11578,0.000000,1.000000
11579,0.000000,1.000000
11580,0.000000,1.000000
11583,0.000000,1.000000
11585,0.000000,1.000000
11588,0.000000,1.000000
11594,0.000000,1.000000
11596,0.000000,1.000000
11600,0.000000,1.000000
11601,0.000000,1.000000
11602,0.000000,1.000000
11604,0.000000,1.000000
11612,0.030163,0.969837
11615,0.000000,1.000000
11617,0.000000,1.000000
11618,0.000000,1.000000
11619,0.000000,1.000000
11626,0.000000,1.000000
11628,0.000000,1.000000
11629,0.000000,1.000000
11630,0.000000,1.000000
11637,0.000001,0.999999
11641,0.000000,1.000000
11642,0.000000,1.000000
11644,0.000000,1.000000
11645,0.000000,1.000000
11646,0.000000,1.000000
11653,0.000000,1.000000
11655,0.000000,1.000000
11656,0.000000,1.000000
11657,0.000001,0.999999
11658,0.000000,1.000000
11661,0.000000,1.000000
11663,0.000000,1.000000
11672,0.933059,0.066941
11673,0.000007,0.999993
11680,0.000000,1.000000
11685,0.000000,1.000000
11692,0.000000,1.000000
11693,0.000000,1.000000
11694,0.000000,1.000000
11696,0.000000,1.000000
11697,0.000000,1.000000
11705,0.000000,1.000000
12382,1.000000,0.000000
14988,0.972803,0.027197
36618,1.000000,0.000000
36620,1.000000,0.000000
36621,1.000000,0.000000
36622,1.000000,0.000000
36623,1.000000,0.000000
36624,1.000000,0.000000
36627,1.000000,0.000000
36632,1.000000,0.000000
36633,1.000000,0.000000
36636,1.000000,0.000000
36638,1.000000,0.000000
36640,1.000000,0.000000
36641,1.000000,0.000000
36643,1.000000,0.000000
36644,1.000000,0.000000
36645,1.000000,0.000000
36652,1.000000,0.000000
36656,1.000000,0.000000
36657,1.000000,0.000000
36664,1.000000,0.000000
36665,1.000000,0.000000
36666,1.000000,0.000000
36673,1.000000,0.000000
36674,1.000000,0.000000
36675,1.000000,0.000000
36676,1.000000,0.000000
36678,1.000000,0.000000
36679,1.000000,0.000000
36680,1.000000,0.000000
36683,1.000000,0.000000
36691,1.000000,0.000000
36693,1.000000,0.000000
36696,1.000000,0.000000
36697,1.000000,0.000000
36701,1.000000,0.000000
36931,1.000000,0.000000
36932,1.000000,0.000000
36933,1.000000,0.000000
36934,1.000000,0.000000
36935,1.000000,0.000000
36936,0.999304,0.000696
36937,1.000000,0.000000
36939,1.000000,0.000000
36940,1.000000,0.000000
36941,1.000000,0.000000
36942,1.000000,0.000000
36943,1.000000,0.000000
36947,1.000000,0.000000
36948,0.000000,1.000000
36949,1.000000,0.000000
36952,1.000000,0.000000
36953,0.999999,0.000001
36959,1.000000,0.000000
36960,1.000000,0.000000
36961,1.000000,0.000000
36962,1.000000,0.000000
36963,1.000000,0.000000
36964,1.000000,0.000000
